indice,nivel_territorial,unidade_de_medida,valor,regiao,variavel,periodo,categorias,tabela
20,Grande Região,Milhões de Reais,"33.286,00",Nordeste,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2019,,tabela_4665_var_6291
21,Grande Região,Milhões de Reais,"31.750,00",Nordeste,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2020,,tabela_4665_var_6291
22,Grande Região,Milhões de Reais,"32.638,00",Nordeste,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2021,,tabela_4665_var_6291
23,Grande Região,Milhões de Reais,"39.281,00",Nordeste,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2022,,tabela_4665_var_6291
24,Grande Região,Milhões de Reais,"44.325,00",Nordeste,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2023,,tabela_4665_var_6291
25,Unidade da Federação,Milhões de Reais,"1.022,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2012,,tabela_4665_var_6291
26,Unidade da Federação,Milhões de Reais,"1.308,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2013,,tabela_4665_var_6291
27,Unidade da Federação,Milhões de Reais,"1.329,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2014,,tabela_4665_var_6291
28,Unidade da Federação,Milhões de Reais,"1.531,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2015,,tabela_4665_var_6291
29,Unidade da Federação,Milhões de Reais,"1.570,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2016,,tabela_4665_var_6291
30,Unidade da Federação,Milhões de Reais,"1.503,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2017,,tabela_4665_var_6291
31,Unidade da Federação,Milhões de Reais,"1.675,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2018,,tabela_4665_var_6291
32,Unidade da Federação,Milhões de Reais,"1.640,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2019,,tabela_4665_var_6291
33,Unidade da Federação,Milhões de Reais,"1.448,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2020,,tabela_4665_var_6291
34,Unidade da Federação,Milhões de Reais,"1.713,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2021,,tabela_4665_var_6291
35,Unidade da Federação,Milhões de Reais,"2.412,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2022,,tabela_4665_var_6291
36,Unidade da Federação,Milhões de Reais,"2.888,00",Piauí,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2023,,tabela_4665_var_6291
1,Brasil,%,"1,00",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2012,,tabela_4665_var_6292
2,Brasil,%,"1,10",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2013,,tabela_4665_var_6292
3,Brasil,%,"1,10",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2014,,tabela_4665_var_6292
4,Brasil,%,"1,20",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2015,,tabela_4665_var_6292
5,Brasil,%,"1,60",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2016,,tabela_4665_var_6292
6,Brasil,%,"1,30",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2017,,tabela_4665_var_6292
7,Brasil,%,"1,70",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2018,,tabela_4665_var_6292
8,Brasil,%,"1,40",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2019,,tabela_4665_var_6292
9,Brasil,%,"1,60",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2020,,tabela_4665_var_6292
10,Brasil,%,"1,20",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2021,,tabela_4665_var_6292
11,Brasil,%,"1,10",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2022,,tabela_4665_var_6292
12,Brasil,%,"1,30",Brasil,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2023,,tabela_4665_var_6292
13,Grande Região,%,"2,50",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2012,,tabela_4665_var_6292
14,Grande Região,%,"1,90",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2013,,tabela_4665_var_6292
15,Grande Região,%,"2,00",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2014,,tabela_4665_var_6292
16,Grande Região,%,"2,10",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2015,,tabela_4665_var_6292
17,Grande Região,%,"2,20",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2016,,tabela_4665_var_6292
18,Grande Região,%,"4,00",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2017,,tabela_4665_var_6292
19,Grande Região,%,"2,00",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2018,,tabela_4665_var_6292
20,Grande Região,%,"2,20",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2019,,tabela_4665_var_6292
21,Grande Região,%,"3,30",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2020,,tabela_4665_var_6292
22,Grande Região,%,"2,70",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2021,,tabela_4665_var_6292
23,Grande Região,%,"2,40",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2022,,tabela_4665_var_6292
24,Grande Região,%,"2,10",Nordeste,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2023,,tabela_4665_var_6292
25,Unidade da Federação,%,"4,90",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2012,,tabela_4665_var_6292
26,Unidade da Federação,%,"7,00",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2013,,tabela_4665_var_6292
27,Unidade da Federação,%,"5,80",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2014,,tabela_4665_var_6292
28,Unidade da Federação,%,"8,70",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2015,,tabela_4665_var_6292
29,Unidade da Federação,%,"7,30",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2016,,tabela_4665_var_6292
30,Unidade da Federação,%,"6,50",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2017,,tabela_4665_var_6292
31,Unidade da Federação,%,"6,10",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2018,,tabela_4665_var_6292
32,Unidade da Federação,%,"6,80",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2019,,tabela_4665_var_6292
33,Unidade da Federação,%,"5,90",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2020,,tabela_4665_var_6292
34,Unidade da Federação,%,"7,10",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2021,,tabela_4665_var_6292
35,Unidade da Federação,%,"8,90",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2022,,tabela_4665_var_6292
36,Unidade da Federação,%,"15,10",Piauí,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",2023,,tabela_4665_var_6292
1,Brasil,Mil pessoas,"154.477,00",Brasil,Pessoas de 14 anos ou mais de idade,2012,Total,tabela_4666_var_1641
2,Brasil,Mil pessoas,"102.636,00",Brasil,Pessoas de 14 anos ou mais de idade,2012,Força de trabalho ampliada,tabela_4666_var_1641
3,Brasil,Mil pessoas,"98.772,00",Brasil,Pessoas de 14 anos ou mais de idade,2012,Força de trabalho ou desalentado,tabela_4666_var_1641
4,Brasil,Mil pessoas,"19.177,00",Brasil,Pessoas de 14 anos ou mais de idade,2012,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
5,Brasil,Mil pessoas,"13.381,00",Brasil,Pessoas de 14 anos ou mais de idade,2012,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
6,Brasil,Mil pessoas,"7.145,00",Brasil,Pessoas de 14 anos ou mais de idade,2012,Desocupado,tabela_4666_var_1641
7,Brasil,Mil pessoas,"6.237,00",Brasil,Pessoas de 14 anos ou mais de idade,2012,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
8,Brasil,Mil pessoas,"12.941,00",Brasil,Pessoas de 14 anos ou mais de idade,2012,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
9,Brasil,Mil pessoas,"5.796,00",Brasil,Pessoas de 14 anos ou mais de idade,2012,Força de trabalho potencial,tabela_4666_var_1641
10,Brasil,Mil pessoas,"1.933,00",Brasil,Pessoas de 14 anos ou mais de idade,2012,Desalentado,tabela_4666_var_1641
11,Brasil,Mil pessoas,"156.731,00",Brasil,Pessoas de 14 anos ou mais de idade,2013,Total,tabela_4666_var_1641
12,Brasil,Mil pessoas,"103.690,00",Brasil,Pessoas de 14 anos ou mais de idade,2013,Força de trabalho ampliada,tabela_4666_var_1641
13,Brasil,Mil pessoas,"100.466,00",Brasil,Pessoas de 14 anos ou mais de idade,2013,Força de trabalho ou desalentado,tabela_4666_var_1641
14,Brasil,Mil pessoas,"17.751,00",Brasil,Pessoas de 14 anos ou mais de idade,2013,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
15,Brasil,Mil pessoas,"12.612,00",Brasil,Pessoas de 14 anos ou mais de idade,2013,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
16,Brasil,Mil pessoas,"7.192,00",Brasil,Pessoas de 14 anos ou mais de idade,2013,Desocupado,tabela_4666_var_1641
17,Brasil,Mil pessoas,"5.420,00",Brasil,Pessoas de 14 anos ou mais de idade,2013,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
18,Brasil,Mil pessoas,"12.331,00",Brasil,Pessoas de 14 anos ou mais de idade,2013,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
19,Brasil,Mil pessoas,"5.139,00",Brasil,Pessoas de 14 anos ou mais de idade,2013,Força de trabalho potencial,tabela_4666_var_1641
20,Brasil,Mil pessoas,"1.915,00",Brasil,Pessoas de 14 anos ou mais de idade,2013,Desalentado,tabela_4666_var_1641
21,Brasil,Mil pessoas,"158.886,00",Brasil,Pessoas de 14 anos ou mais de idade,2014,Total,tabela_4666_var_1641
22,Brasil,Mil pessoas,"103.746,00",Brasil,Pessoas de 14 anos ou mais de idade,2014,Força de trabalho ampliada,tabela_4666_var_1641
23,Brasil,Mil pessoas,"100.821,00",Brasil,Pessoas de 14 anos ou mais de idade,2014,Força de trabalho ou desalentado,tabela_4666_var_1641
24,Brasil,Mil pessoas,"16.483,00",Brasil,Pessoas de 14 anos ou mais de idade,2014,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
25,Brasil,Mil pessoas,"11.950,00",Brasil,Pessoas de 14 anos ou mais de idade,2014,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
26,Brasil,Mil pessoas,"6.965,00",Brasil,Pessoas de 14 anos ou mais de idade,2014,Desocupado,tabela_4666_var_1641
27,Brasil,Mil pessoas,"4.986,00",Brasil,Pessoas de 14 anos ou mais de idade,2014,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
28,Brasil,Mil pessoas,"11.497,00",Brasil,Pessoas de 14 anos ou mais de idade,2014,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
29,Brasil,Mil pessoas,"4.532,00",Brasil,Pessoas de 14 anos ou mais de idade,2014,Força de trabalho potencial,tabela_4666_var_1641
30,Brasil,Mil pessoas,"1.608,00",Brasil,Pessoas de 14 anos ou mais de idade,2014,Desalentado,tabela_4666_var_1641
31,Brasil,Mil pessoas,"160.960,00",Brasil,Pessoas de 14 anos ou mais de idade,2015,Total,tabela_4666_var_1641
32,Brasil,Mil pessoas,"106.459,00",Brasil,Pessoas de 14 anos ou mais de idade,2015,Força de trabalho ampliada,tabela_4666_var_1641
33,Brasil,Mil pessoas,"103.471,00",Brasil,Pessoas de 14 anos ou mais de idade,2015,Força de trabalho ou desalentado,tabela_4666_var_1641
34,Brasil,Mil pessoas,nan,Brasil,Pessoas de 14 anos ou mais de idade,2015,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
35,Brasil,Mil pessoas,nan,Brasil,Pessoas de 14 anos ou mais de idade,2015,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
36,Brasil,Mil pessoas,"9.008,00",Brasil,Pessoas de 14 anos ou mais de idade,2015,Desocupado,tabela_4666_var_1641
37,Brasil,Mil pessoas,nan,Brasil,Pessoas de 14 anos ou mais de idade,2015,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
38,Brasil,Mil pessoas,"14.059,00",Brasil,Pessoas de 14 anos ou mais de idade,2015,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
39,Brasil,Mil pessoas,"5.051,00",Brasil,Pessoas de 14 anos ou mais de idade,2015,Força de trabalho potencial,tabela_4666_var_1641
40,Brasil,Mil pessoas,"2.062,00",Brasil,Pessoas de 14 anos ou mais de idade,2015,Desalentado,tabela_4666_var_1641
41,Brasil,Mil pessoas,"162.889,00",Brasil,Pessoas de 14 anos ou mais de idade,2016,Total,tabela_4666_var_1641
42,Brasil,Mil pessoas,"109.098,00",Brasil,Pessoas de 14 anos ou mais de idade,2016,Força de trabalho ampliada,tabela_4666_var_1641
43,Brasil,Mil pessoas,"106.132,00",Brasil,Pessoas de 14 anos ou mais de idade,2016,Força de trabalho ou desalentado,tabela_4666_var_1641
44,Brasil,Mil pessoas,"23.366,00",Brasil,Pessoas de 14 anos ou mais de idade,2016,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
45,Brasil,Mil pessoas,"16.990,00",Brasil,Pessoas de 14 anos ou mais de idade,2016,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
46,Brasil,Mil pessoas,"11.971,00",Brasil,Pessoas de 14 anos ou mais de idade,2016,Desocupado,tabela_4666_var_1641
47,Brasil,Mil pessoas,"5.018,00",Brasil,Pessoas de 14 anos ou mais de idade,2016,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
48,Brasil,Mil pessoas,"18.348,00",Brasil,Pessoas de 14 anos ou mais de idade,2016,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
49,Brasil,Mil pessoas,"6.376,00",Brasil,Pessoas de 14 anos ou mais de idade,2016,Força de trabalho potencial,tabela_4666_var_1641
50,Brasil,Mil pessoas,"3.411,00",Brasil,Pessoas de 14 anos ou mais de idade,2016,Desalentado,tabela_4666_var_1641
51,Brasil,Mil pessoas,"164.754,00",Brasil,Pessoas de 14 anos ou mais de idade,2017,Total,tabela_4666_var_1641
52,Brasil,Mil pessoas,"111.858,00",Brasil,Pessoas de 14 anos ou mais de idade,2017,Força de trabalho ampliada,tabela_4666_var_1641
53,Brasil,Mil pessoas,"108.540,00",Brasil,Pessoas de 14 anos ou mais de idade,2017,Força de trabalho ou desalentado,tabela_4666_var_1641
54,Brasil,Mil pessoas,"27.088,00",Brasil,Pessoas de 14 anos ou mais de idade,2017,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
55,Brasil,Mil pessoas,"19.631,00",Brasil,Pessoas de 14 anos ou mais de idade,2017,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
56,Brasil,Mil pessoas,"13.197,00",Brasil,Pessoas de 14 anos ou mais de idade,2017,Desocupado,tabela_4666_var_1641
57,Brasil,Mil pessoas,"6.434,00",Brasil,Pessoas de 14 anos ou mais de idade,2017,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
58,Brasil,Mil pessoas,"20.654,00",Brasil,Pessoas de 14 anos ou mais de idade,2017,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
59,Brasil,Mil pessoas,"7.457,00",Brasil,Pessoas de 14 anos ou mais de idade,2017,Força de trabalho potencial,tabela_4666_var_1641
60,Brasil,Mil pessoas,"4.139,00",Brasil,Pessoas de 14 anos ou mais de idade,2017,Desalentado,tabela_4666_var_1641
61,Brasil,Mil pessoas,"166.576,00",Brasil,Pessoas de 14 anos ou mais de idade,2018,Total,tabela_4666_var_1641
62,Brasil,Mil pessoas,"113.884,00",Brasil,Pessoas de 14 anos ou mais de idade,2018,Força de trabalho ampliada,tabela_4666_var_1641
63,Brasil,Mil pessoas,"110.450,00",Brasil,Pessoas de 14 anos ou mais de idade,2018,Força de trabalho ou desalentado,tabela_4666_var_1641
64,Brasil,Mil pessoas,"28.082,00",Brasil,Pessoas de 14 anos ou mais de idade,2018,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
65,Brasil,Mil pessoas,"19.821,00",Brasil,Pessoas de 14 anos ou mais de idade,2018,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
66,Brasil,Mil pessoas,"12.851,00",Brasil,Pessoas de 14 anos ou mais de idade,2018,Desocupado,tabela_4666_var_1641
67,Brasil,Mil pessoas,"6.970,00",Brasil,Pessoas de 14 anos ou mais de idade,2018,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
68,Brasil,Mil pessoas,"21.112,00",Brasil,Pessoas de 14 anos ou mais de idade,2018,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
69,Brasil,Mil pessoas,"8.262,00",Brasil,Pessoas de 14 anos ou mais de idade,2018,Força de trabalho potencial,tabela_4666_var_1641
70,Brasil,Mil pessoas,"4.828,00",Brasil,Pessoas de 14 anos ou mais de idade,2018,Desalentado,tabela_4666_var_1641
71,Brasil,Mil pessoas,"168.365,00",Brasil,Pessoas de 14 anos ou mais de idade,2019,Total,tabela_4666_var_1641
72,Brasil,Mil pessoas,"115.950,00",Brasil,Pessoas de 14 anos ou mais de idade,2019,Força de trabalho ampliada,tabela_4666_var_1641
73,Brasil,Mil pessoas,"112.426,00",Brasil,Pessoas de 14 anos ou mais de idade,2019,Força de trabalho ou desalentado,tabela_4666_var_1641
74,Brasil,Mil pessoas,"28.234,00",Brasil,Pessoas de 14 anos ou mais de idade,2019,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
75,Brasil,Mil pessoas,"19.954,00",Brasil,Pessoas de 14 anos ou mais de idade,2019,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
76,Brasil,Mil pessoas,"12.713,00",Brasil,Pessoas de 14 anos ou mais de idade,2019,Desocupado,tabela_4666_var_1641
77,Brasil,Mil pessoas,"7.240,00",Brasil,Pessoas de 14 anos ou mais de idade,2019,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
78,Brasil,Mil pessoas,"20.993,00",Brasil,Pessoas de 14 anos ou mais de idade,2019,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
79,Brasil,Mil pessoas,"8.280,00",Brasil,Pessoas de 14 anos ou mais de idade,2019,Força de trabalho potencial,tabela_4666_var_1641
80,Brasil,Mil pessoas,"4.757,00",Brasil,Pessoas de 14 anos ou mais de idade,2019,Desalentado,tabela_4666_var_1641
81,Brasil,Mil pessoas,"170.091,00",Brasil,Pessoas de 14 anos ou mais de idade,2020,Total,tabela_4666_var_1641
82,Brasil,Mil pessoas,"112.279,00",Brasil,Pessoas de 14 anos ou mais de idade,2020,Força de trabalho ampliada,tabela_4666_var_1641
83,Brasil,Mil pessoas,"106.050,00",Brasil,Pessoas de 14 anos ou mais de idade,2020,Força de trabalho ou desalentado,tabela_4666_var_1641
84,Brasil,Mil pessoas,"31.723,00",Brasil,Pessoas de 14 anos ou mais de idade,2020,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
85,Brasil,Mil pessoas,"19.941,00",Brasil,Pessoas de 14 anos ou mais de idade,2020,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
86,Brasil,Mil pessoas,"13.823,00",Brasil,Pessoas de 14 anos ou mais de idade,2020,Desocupado,tabela_4666_var_1641
87,Brasil,Mil pessoas,"6.118,00",Brasil,Pessoas de 14 anos ou mais de idade,2020,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
88,Brasil,Mil pessoas,"25.606,00",Brasil,Pessoas de 14 anos ou mais de idade,2020,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
89,Brasil,Mil pessoas,"11.782,00",Brasil,Pessoas de 14 anos ou mais de idade,2020,Força de trabalho potencial,tabela_4666_var_1641
90,Brasil,Mil pessoas,"5.554,00",Brasil,Pessoas de 14 anos ou mais de idade,2020,Desalentado,tabela_4666_var_1641
91,Brasil,Mil pessoas,"171.714,00",Brasil,Pessoas de 14 anos ou mais de idade,2021,Total,tabela_4666_var_1641
92,Brasil,Mil pessoas,"114.594,00",Brasil,Pessoas de 14 anos ou mais de idade,2021,Força de trabalho ampliada,tabela_4666_var_1641
93,Brasil,Mil pessoas,"109.661,00",Brasil,Pessoas de 14 anos ou mais de idade,2021,Força de trabalho ou desalentado,tabela_4666_var_1641
94,Brasil,Mil pessoas,"32.652,00",Brasil,Pessoas de 14 anos ou mais de idade,2021,Desocupado ou na força de trabalho potencial ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
95,Brasil,Mil pessoas,"22.128,00",Brasil,Pessoas de 14 anos ou mais de idade,2021,Desocupado ou subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
96,Brasil,Mil pessoas,"14.575,00",Brasil,Pessoas de 14 anos ou mais de idade,2021,Desocupado,tabela_4666_var_1641
97,Brasil,Mil pessoas,"7.554,00",Brasil,Pessoas de 14 anos ou mais de idade,2021,Subocupado por insuficiência de horas trabalhadas,tabela_4666_var_1641
98,Brasil,Mil pessoas,"25.099,00",Brasil,Pessoas de 14 anos ou mais de idade,2021,Desocupado ou na força de trabalho potencial,tabela_4666_var_1641
